index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
1811,1.344e+15,,1.9741e-10,6.5566e-12,56054.937604,56054.941281,uv
1812,1.138e+15,,1.6811e-10,5.5833e-12,56054.941389,56054.945058,uv
1813,1.344e+15,,3.3066e-10,1.0982e-11,56276.164514,56276.168316,uv
1814,1.138e+15,,1.7124e-10,5.6871e-12,57453.063704,57453.067269,uv
1815,1.138e+15,,2.097e-10,6.9644e-12,57436.160937,57436.165028,uv
1816,1.344e+15,,2.4626e-10,8.1786e-12,57436.15875,57436.162675,uv
1817,1.138e+15,,2.8681e-10,9.5254e-12,56276.168438,56276.172135,uv
1818,1.344e+15,,2.44e-10,8.1037e-12,56647.146806,56647.151098,uv
1819,1.477e+15,,1.6134e-10,5.3585e-12,55275.016655,55275.021824,uv
1820,1.344e+15,,1.6121e-10,5.3541e-12,55275.021968,55275.024895,uv
1821,1.344e+15,,2.1252e-10,7.058e-12,56653.149259,56653.153107,uv
1822,1.138e+15,,1.8264e-10,6.0657e-12,56653.153229,56653.156861,uv
1823,1.344e+15,,1.4041e-10,4.6631e-12,57482.023623,57482.026935,uv
1824,1.477e+15,,1.3544e-10,4.4982e-12,57541.240359,57541.251867,uv
1825,8.563e+14,,1.3526e-10,3.5216e-12,57548.486435,57548.497707,optical
1826,1.138e+15,,1.1846e-10,3.9344e-12,57482.027037,57482.029099,uv
1827,1.138e+15,,2.0587e-10,6.8373e-12,56647.151227,56647.155464,uv
1828,1.477e+15,,2.3975e-10,7.9622e-12,56637.471134,56637.475118,uv
1829,1.477e+15,,1.2816e-10,4.2563e-12,57482.020197,57482.023509,uv
1830,1.138e+15,,1.6054e-10,5.332e-12,56046.657326,56046.661033,uv
1831,1.138e+15,,2.1164e-10,7.0288e-12,56637.479363,56637.483237,uv
1832,1.344e+15,,2.5315e-10,8.4078e-12,56637.475243,56637.479228,uv
1833,1.477e+15,,2.2685e-10,7.5342e-12,56647.142384,56647.146676,uv
1834,1.344e+15,,1.834e-10,6.0909e-12,56046.653657,56046.657209,uv
1835,1.138e+15,,1.051e-10,3.4905e-12,57489.886678,57489.889762,uv
1836,1.138e+15,,1.4374e-10,4.774e-12,57126.331632,57126.335712,uv
1837,1.344e+15,,1.688e-10,5.6063e-12,57126.329884,57126.333923,uv
1838,1.138e+15,,1.4913e-10,4.9532e-12,57125.750498,57125.753391,uv
1839,1.344e+15,,1.8005e-10,5.9797e-12,57125.747176,57125.750386,uv
1840,1.477e+15,,4.4437e-10,1.4758e-11,56392.088194,56392.092247,uv
1841,1.344e+15,,2.0863e-10,6.9291e-12,57420.140567,57420.144142,uv
1842,1.138e+15,,1.3855e-10,4.6014e-12,57043.226481,57043.231364,uv
1843,1.477e+15,,2.0881e-10,6.9348e-12,57119.938484,57119.941545,uv
1844,1.138e+15,,1.7603e-10,5.8464e-12,57420.144259,57420.14783,uv
1845,1.344e+15,,1.6121e-10,6.2884e-12,57043.285162,57043.287848,uv
1846,1.477e+15,,1.5694e-10,5.2124e-12,57126.328148,57126.332187,uv
1847,1.477e+15,,1.5127e-10,5.0238e-12,57040.543634,57040.547322,uv
1848,1.138e+15,,1.3353e-10,4.4349e-12,57040.55125,57040.554775,uv
1849,1.138e+15,,1.4507e-10,4.8182e-12,57047.340046,57047.34434,uv
1850,1.344e+15,,2.1847e-10,7.2558e-12,57119.941655,57119.944717,uv
1851,1.477e+15,,1.9758e-10,6.5621e-12,57420.136875,57420.140449,uv
1852,1.138e+15,,1.8775e-10,6.2357e-12,57119.944826,57119.947837,uv
1853,1.477e+15,,1.7051e-10,5.6628e-12,57125.743866,57125.747076,uv
1854,1.138e+15,,1.5617e-10,5.1866e-12,57102.183229,57102.186724,uv
1855,1.344e+15,,1.8172e-10,6.0351e-12,57102.179144,57102.183094,uv
1856,1.138e+15,,3.2328e-10,1.0737e-11,56383.968437,56383.97213,uv
1857,1.477e+15,,1.9758e-10,6.5621e-12,57418.022257,57418.02582,uv
1858,8.563e+14,,1.85e-10,6.1442e-12,57412.913819,57412.914751,optical
1859,1.477e+15,,3.6287e-10,1.2051e-11,56408.387743,56408.390702,uv
1860,1.138e+15,,3.1447e-10,1.0444e-11,56408.329039,56408.332392,uv
1861,1.477e+15,,3.6962e-10,1.2276e-11,56383.960475,56383.964334,uv
1862,8.563e+14,,1.8162e-10,6.032e-12,57414.091678,57414.092553,optical
1863,1.477e+15,,1.674e-10,5.5596e-12,57102.175069,57102.17902,uv
1864,1.477e+15,,1.1475e-10,3.8111e-12,57489.881424,57489.885405,uv
1865,1.477e+15,,1.6134e-10,5.3585e-12,57080.281111,57080.282589,uv
1866,1.138e+15,,3.8511e-10,1.2791e-11,56392.096551,56392.100599,uv
1867,1.344e+15,,1.2229e-10,4.7702e-12,57489.884039,57489.886566,uv
1868,1.344e+15,,1.2688e-10,4.2139e-12,55922.521736,55922.525106,uv
1869,1.138e+15,,1.7931e-10,5.9551e-12,57418.029606,57418.033243,uv
1870,1.138e+15,,1.0705e-10,4.1758e-12,57068.242431,57068.243018,uv
1871,1.344e+15,,2.0109e-10,6.6785e-12,57051.129155,57051.132992,uv
1872,1.477e+15,,1.5986e-10,5.3093e-12,57047.331331,57047.335566,uv
1873,1.344e+15,,1.7353e-10,5.7634e-12,57047.335694,57047.339929,uv
1874,1.477e+15,,1.1905e-10,3.954e-12,57068.234884,57068.238538,uv
1875,1.477e+15,,1.9577e-10,6.5018e-12,57414.09265,57414.096156,uv
1876,1.344e+15,,1.2456e-10,4.1369e-12,57068.238657,57068.242313,uv
1877,1.138e+15,,1.1107e-10,3.6888e-12,57064.053241,57064.05642,uv
1878,1.477e+15,,1.2239e-10,4.0648e-12,57064.048299,57064.051768,uv
1879,1.138e+15,,1.7124e-10,5.6871e-12,57051.133113,57051.136719,uv
1880,1.477e+15,,1.1796e-10,3.9178e-12,57484.213426,57484.216989,uv
1881,1.477e+15,,1.9043e-10,6.3247e-12,57051.125197,57051.129033,uv
1882,1.344e+15,,2.6265e-10,8.7233e-12,57194.931065,57194.934924,uv
1883,1.138e+15,,2.2781e-10,7.5663e-12,57194.935035,57194.939478,uv
1884,1.477e+15,,2.4196e-10,8.0359e-12,57194.927083,57194.930942,uv
1885,1.138e+15,,1.8433e-10,6.1218e-12,57147.222234,57147.233767,uv
1886,1.138e+15,,1.7766e-10,5.9005e-12,57414.08985,57414.091601,uv
1887,1.138e+15,,1.4913e-10,5.8176e-12,57080.284225,57080.285366,uv
1888,5.55e+14,,1.6303e-10,1.6573e-11,57412.918692,57412.918717,optical
1889,1.344e+15,,1.5973e-10,5.3049e-12,57043.4861,57043.491747,uv
1890,1.477e+15,,1.5551e-10,6.0659e-12,57046.487188,57046.488324,uv
1891,1.138e+15,,1.3982e-10,5.4543e-12,57046.489606,57046.490923,uv
1892,1.138e+15,,1.948e-10,6.4697e-12,57028.780498,57028.782578,uv
1893,1.344e+15,,1.6573e-10,6.4646e-12,57046.488403,57046.489539,uv
1894,1.477e+15,,1.5267e-10,5.0703e-12,57043.480301,57043.485948,uv
1895,1.477e+15,,1.3544e-10,4.4982e-12,57043.220463,57043.226051,uv
1896,1.344e+15,,1.7515e-10,6.8318e-12,57080.282662,57080.28414,uv
1897,1.138e+15,,1.7441e-10,5.7928e-12,57412.911875,57412.913741,uv
1898,1.477e+15,,1.9577e-10,6.5018e-12,57412.91485,57412.918583,uv
1899,1.344e+15,,2.0863e-10,6.9291e-12,57414.097199,57414.100606,uv
1900,1.344e+15,,1.5827e-10,5.2562e-12,57040.547442,57040.55113,uv
1901,1.138e+15,,1.3727e-10,4.5591e-12,57043.491898,57043.497106,uv
1902,1.344e+15,,1.2924e-10,5.0412e-12,57064.122176,57064.123267,uv
1903,5.55e+14,,1.6303e-10,4.7395e-12,57414.096262,57414.097136,optical
1904,1.344e+15,,2.1057e-10,6.9933e-12,57418.025926,57418.029489,uv
1905,1.477e+15,,2.3754e-10,7.8893e-12,56066.159653,56066.164594,uv
1906,1.344e+15,,2.6508e-10,8.804e-12,55621.310058,55621.313839,uv
1907,1.477e+15,,1.8187e-10,6.04e-12,56745.252708,56745.257034,uv
1908,1.477e+15,,1.802e-10,5.9846e-12,55959.432847,55959.43551,uv
1909,1.138e+15,,2.3856e-10,7.9229e-12,55621.31397,55621.31729,uv
1910,1.477e+15,,2.5336e-10,8.4147e-12,55621.306204,55621.309971,uv
1911,1.477e+15,,1.9941e-10,6.6228e-12,55649.214919,55649.218721,uv
1912,1.138e+15,,1.5617e-10,5.1866e-12,55959.43838,55959.440915,uv
1913,1.138e+15,,1.8433e-10,6.1218e-12,55649.222766,55649.226315,uv
1914,1.477e+15,,2.3754e-10,7.8893e-12,56773.116076,56773.120491,uv
1915,1.344e+15,,1.7676e-10,5.8706e-12,55959.435613,55959.438276,uv
1916,1.477e+15,,2.2685e-10,7.5342e-12,56739.05044,56739.054219,uv
1917,1.477e+15,,2.3108e-10,7.6742e-12,55649.083669,55649.087927,uv
1918,1.477e+15,,2.2685e-10,7.5342e-12,55866.820266,55866.824068,uv
1919,8.563e+14,,6.3558e-11,2.1109e-12,53851.954606,53851.955857,optical
1920,1.138e+15,,6.6312e-11,2.2023e-12,53851.952014,53851.954517,uv
1921,1.477e+15,,1.8696e-10,6.2092e-12,55647.269687,55647.273683,uv
1922,1.344e+15,,2.0863e-10,6.9291e-12,56023.527338,56023.531175,uv
1923,1.344e+15,,2.3954e-10,7.9557e-12,56066.164734,56066.169675,uv
1924,1.477e+15,,2.2895e-10,7.6039e-12,57436.156574,57436.160499,uv
1925,1.344e+15,,1.9561e-10,6.4965e-12,56745.257153,56745.261479,uv
1926,1.138e+15,,1.6811e-10,5.5833e-12,56745.261609,56745.26587,uv
1927,1.138e+15,,1.7282e-10,5.7396e-12,55647.277917,55647.281859,uv
1928,1.344e+15,,2.0483e-10,6.8026e-12,55649.218843,55649.222645,uv
1929,1.344e+15,,1.9561e-10,6.4965e-12,55647.273785,55647.277794,uv
1930,1.477e+15,,1.7855e-10,5.9298e-12,55982.348264,55982.352248,uv
1931,1.138e+15,,1.5907e-10,5.283e-12,55982.356481,55982.36034,uv
1932,1.138e+15,,1.6811e-10,5.5833e-12,55598.425278,55598.429771,uv
1933,5.55e+14,,9.5554e-11,2.778e-12,53461.919178,53461.919924,optical
1934,1.138e+15,,1.5761e-10,5.2346e-12,56724.3939,56724.397147,uv
1935,1.344e+15,,1.1896e-10,4.6403e-12,53461.986296,53461.987433,uv
1936,1.477e+15,,1.8524e-10,6.1522e-12,55598.416979,55598.420998,uv
1937,1.477e+15,,3.0182e-10,1.0024e-11,55560.160706,55560.163597,uv
1938,1.138e+15,,1.013e-10,3.3642e-12,53461.920856,53461.922377,uv
1939,1.344e+15,,1.8005e-10,5.9797e-12,55602.44838,55602.452637,uv
1940,1.344e+15,,2.0109e-10,6.6785e-12,56008.351076,56008.35448,uv
1941,1.477e+15,,1.1581e-10,3.8462e-12,53461.917535,53461.920582,uv
1942,1.344e+15,,1.8509e-10,6.1473e-12,55982.352373,55982.356357,uv
1943,1.477e+15,,1.7691e-10,5.8753e-12,56724.386238,56724.389949,uv
1944,1.344e+15,,2.4853e-10,8.2543e-12,56773.119294,56773.123709,uv
1945,1.138e+15,,2.136e-10,7.0939e-12,56773.122512,56773.126735,uv
1946,1.138e+15,,2.0777e-10,6.9006e-12,56739.058229,56739.061714,uv
1947,1.344e+15,,2.4176e-10,8.0294e-12,56739.05434,56739.05812,uv
1948,1.477e+15,,2.3754e-10,7.8893e-12,56737.179861,56737.183342,uv
1949,1.344e+15,,1.9204e-10,6.3779e-12,55598.421134,55598.425153,uv
1950,5.55e+14,,1.4732e-10,4.2828e-12,56023.526308,56023.527274,optical
1951,1.477e+15,,1.6895e-10,5.611e-12,55602.443993,55602.448251,uv
1952,1.138e+15,,2.1756e-10,7.2257e-12,56737.187049,56737.190201,uv
1953,1.344e+15,,3.1578e-10,1.0488e-11,55560.163704,55560.166595,uv
1954,1.138e+15,,2.739e-10,9.0968e-12,55560.166701,55560.169386,uv
1955,1.344e+15,,2.5315e-10,8.4078e-12,56737.183438,56737.186934,uv
1956,1.477e+15,,2.0312e-10,6.7459e-12,56058.153947,56058.157427,uv
1957,1.344e+15,,2.1252e-10,8.2896e-12,56775.324375,56775.325872,uv
1958,8.563e+14,,1.7028e-10,5.6554e-12,56023.521262,56023.522227,optical
1959,1.477e+15,,2.0312e-10,6.7459e-12,56775.314387,56775.324146,uv
1960,1.344e+15,,1.9204e-10,6.3779e-12,56720.382789,56720.386603,uv
1961,1.138e+15,,1.6505e-10,5.4813e-12,56720.386725,56720.390194,uv
1962,1.477e+15,,1.9577e-10,6.5018e-12,55859.061019,55859.064878,uv
1963,1.477e+15,,1.7855e-10,5.9298e-12,56720.378854,56720.382668,uv
1964,1.477e+15,,2.2685e-10,7.5342e-12,57430.311319,57430.314916,uv
1965,1.138e+15,,1.7603e-10,5.8464e-12,56023.519248,56023.521182,uv
1966,1.138e+15,,1.6505e-10,5.4813e-12,56681.448102,56681.45131,uv
1967,1.138e+15,,2.097e-10,6.9644e-12,56066.169815,56066.174211,uv
1968,1.138e+15,,1.7603e-10,5.8464e-12,55859.068981,55859.07284,uv
1969,1.138e+15,,1.5907e-10,5.283e-12,55602.452755,55602.456172,uv
1970,1.138e+15,,2.0398e-10,6.7746e-12,55649.092454,55649.09644,uv
1971,1.344e+15,,2.3302e-10,7.739e-12,55649.088067,55649.092326,uv
1972,1.138e+15,,1.8097e-10,6.0102e-12,56058.15735,56058.160832,uv
1973,1.477e+15,,1.9219e-10,6.3832e-12,56054.933808,56054.937485,uv
1974,1.344e+15,,2.1057e-10,6.9933e-12,56058.155648,56058.159129,uv
1975,1.344e+15,,2.3517e-10,7.8105e-12,55866.824178,55866.82798,uv
1976,1.138e+15,,1.8603e-10,6.1785e-12,55635.298252,55635.301319,uv
1977,1.477e+15,,1.802e-10,5.9846e-12,55645.255984,55645.259786,uv
1978,1.477e+15,,1.9219e-10,6.3832e-12,56695.362627,56695.366429,uv
1979,8.563e+14,,7.5018e-11,1.9531e-12,53904.044942,53904.079631,optical
1980,1.138e+15,,7.7551e-11,2.5757e-12,53904.042488,53904.120498,uv
1981,1.344e+15,,9.1072e-11,3.0247e-12,53904.038819,53904.159338,uv
1982,1.344e+15,,1.9561e-10,6.4965e-12,55645.259907,55645.26371,uv
1983,1.344e+15,,1.9924e-10,6.6173e-12,56695.366551,56695.370353,uv
1984,1.477e+15,,2.2685e-10,7.5342e-12,57428.31169,57428.315458,uv
1985,1.344e+15,,1.9028e-10,6.3194e-12,56724.390069,56724.393781,uv
1986,1.138e+15,,2.0398e-10,6.7746e-12,57428.319468,57428.323516,uv
1987,1.344e+15,,2.44e-10,8.1037e-12,57430.315035,57430.318632,uv
1988,1.138e+15,,1.6967e-10,5.6349e-12,56695.370475,56695.374218,uv
1989,1.138e+15,,2.0777e-10,6.9006e-12,57430.31875,57430.322141,uv
1990,1.344e+15,,2.4176e-10,8.0294e-12,57428.315579,57428.319348,uv
1991,1.138e+15,,1.7124e-10,5.6871e-12,55645.263831,55645.267286,uv
1992,1.477e+15,,9.0311e-11,2.9994e-12,53904.046227,53904.180012,uv
1993,1.477e+15,,1.9941e-10,6.6228e-12,56653.145278,56653.149125,uv
1994,1.138e+15,,2.0026e-10,6.651e-12,55866.828102,55866.831864,uv
1995,1.344e+15,,1.3164e-10,4.3721e-12,54948.881678,54948.887688,uv
1996,1.477e+15,,1.2934e-10,4.2957e-12,54948.878461,54948.88447,uv
1997,1.477e+15,,1.5408e-10,5.1173e-12,57385.049456,57385.052973,uv
1998,1.138e+15,,1.7931e-10,5.9551e-12,55642.995903,55642.999921,uv
1999,1.138e+15,,1.1418e-10,3.7921e-12,54948.884907,54948.890008,uv
2000,1.138e+15,,1.5052e-10,1.0552e-11,57388.570532,57388.574216,uv
2001,1.477e+15,,1.7528e-10,1.5304e-11,57388.562639,57388.566464,uv
2002,1.344e+15,,1.784e-10,1.2506e-11,57388.566586,57388.570411,uv
2003,1.344e+15,,2.0483e-10,6.8026e-12,55642.991285,55642.99577,uv
2004,1.138e+15,,1.1524e-10,3.8272e-12,55264.98831,55264.9916,uv
2005,1.344e+15,,1.3043e-10,4.3319e-12,55264.984387,55264.988189,uv
2006,1.344e+15,,2.4853e-10,8.2543e-12,56002.269769,56002.273366,uv
2007,1.138e+15,,1.4112e-10,4.6868e-12,57385.056713,57385.060325,uv
2008,1.344e+15,,1.5115e-10,5.0197e-12,55267.926262,55267.930064,uv
2009,1.138e+15,,1.3353e-10,4.4349e-12,55267.930185,55267.933954,uv
2010,1.477e+15,,1.2934e-10,4.2957e-12,55264.980463,55264.984265,uv
2011,1.477e+15,,1.4988e-10,4.9777e-12,55267.922338,55267.92614,uv
2012,1.477e+15,,3.0182e-10,1.0024e-11,56302.474433,56302.479374,uv
2013,1.477e+15,,2.3975e-10,7.9622e-12,55633.093669,55633.09861,uv
2014,1.138e+15,,1.3982e-10,4.6439e-12,57379.464688,57379.46661,uv
2015,1.138e+15,,2.7138e-10,9.0133e-12,56302.484595,56302.489478,uv
2016,1.344e+15,,3.1578e-10,1.0488e-11,56302.479514,56302.484455,uv
2017,1.344e+15,,1.6421e-10,5.4535e-12,57385.053079,57385.056596,uv
2018,1.138e+15,,2.1164e-10,7.0288e-12,56002.273472,56002.277004,uv
2019,1.344e+15,,1.3164e-10,4.3721e-12,55713.966956,55713.971282,uv
2020,1.477e+15,,1.3544e-10,4.4982e-12,55326.886875,55326.890677,uv
2021,8.563e+14,,9.9811e-11,4.1045e-12,57026.253461,57026.253735,optical
2022,1.344e+15,,1.1465e-10,4.4724e-12,55365.910544,55365.913663,uv
2023,1.477e+15,,1.137e-10,3.7761e-12,55365.907326,55365.910445,uv
2024,1.138e+15,,9.5849e-11,3.1833e-12,55360.078183,55360.082548,uv
2025,1.138e+15,,1.0223e-10,3.3954e-12,55365.913773,55365.918267,uv
2026,1.344e+15,,1.0849e-10,3.6032e-12,55360.073565,55360.07805,uv
2027,1.138e+15,,1.2067e-10,4.0076e-12,55947.139664,55947.143005,uv
2028,1.477e+15,,1.2934e-10,4.2957e-12,55713.9625,55713.966827,uv
2029,1.477e+15,,1.066e-10,3.5404e-12,55360.068947,55360.073433,uv
2030,8.563e+14,,1.6412e-10,5.4508e-12,57405.450556,57405.451476,optical
2031,1.344e+15,,1.5395e-10,5.113e-12,55306.131516,55306.134635,uv
2032,1.138e+15,,1.3109e-10,4.3539e-12,55326.894722,55326.897851,uv
2033,1.344e+15,,1.4838e-10,4.9281e-12,55326.890799,55326.894601,uv
2034,1.477e+15,,2.0312e-10,6.7459e-12,55986.360289,55986.364228,uv
2035,1.138e+15,,1.3231e-10,4.3942e-12,55306.134757,55306.137437,uv
2036,1.344e+15,,1.3912e-10,4.6204e-12,55947.135706,55947.139542,uv
2037,1.477e+15,,1.5408e-10,5.1173e-12,55306.128299,55306.131417,uv
2038,1.138e+15,,1.1313e-10,3.7574e-12,55711.160382,55711.163812,uv
2039,1.344e+15,,1.136e-10,3.773e-12,54569.212396,54569.218562,uv
2040,1.477e+15,,1.2816e-10,4.2563e-12,55711.152083,55711.156113,uv
2041,1.344e+15,,2.0672e-10,6.8657e-12,55986.364352,55986.368291,uv
2042,1.138e+15,,1.7766e-10,5.9005e-12,55986.368414,55986.372831,uv
2043,1.138e+15,,1.1738e-10,3.8984e-12,55713.971435,55713.975615,uv
2044,1.138e+15,,1.1846e-10,3.9344e-12,55330.895637,55330.898548,uv
2045,1.344e+15,,1.9381e-10,6.437e-12,57408.194456,57408.197666,uv
2046,1.477e+15,,1.8187e-10,6.04e-12,57408.191134,57408.194344,uv
2047,1.344e+15,,1.3533e-10,4.4945e-12,55330.892176,55330.895522,uv
2048,1.138e+15,,1.6353e-10,5.4311e-12,54977.042257,54977.045167,uv
2049,1.344e+15,,1.3043e-10,4.3319e-12,55711.156227,55711.160257,uv
2050,1.477e+15,,1.9219e-10,6.3832e-12,55642.986667,55642.991152,uv
2051,1.344e+15,,1.9028e-10,7.4222e-12,54977.04088,54977.042175,uv
2052,1.477e+15,,1.7208e-10,5.7153e-12,54977.039514,54977.055991,uv
2053,1.138e+15,,1.6203e-10,5.3812e-12,57408.197766,57408.200615,uv
2054,1.344e+15,,1.1787e-10,3.9145e-12,55382.752569,55382.75744,uv
2055,1.477e+15,,1.8187e-10,6.04e-12,57405.451574,57405.455285,uv
2056,1.138e+15,,1.1956e-10,3.9708e-12,55715.909896,55715.913119,uv
2057,1.477e+15,,1.2698e-10,4.2173e-12,55330.888715,55330.892062,uv
2058,1.138e+15,,1.3601e-10,4.5174e-12,57422.138067,57422.140215,uv
2059,1.344e+15,,1.3658e-10,4.5361e-12,55715.905984,55715.909786,uv
2060,1.138e+15,,1.6811e-10,5.5833e-12,57405.448623,57405.450477,uv
2061,1.477e+15,,1.4313e-10,4.7537e-12,57422.133634,57422.135762,uv
2062,1.477e+15,,1.342e-10,4.457e-12,55715.90206,55715.905862,uv
2063,5.55e+14,,1.4069e-10,4.0901e-12,57364.437639,57364.438593,optical
2064,1.138e+15,,2.097e-10,6.9644e-12,57026.251563,57026.253382,uv
2065,1.344e+15,,1.6573e-10,5.504e-12,57364.438657,57364.442274,uv
2066,8.563e+14,,1.4427e-10,4.7914e-12,57364.432639,57364.433593,optical
2067,5.55e+14,,1.4597e-10,4.2436e-12,57405.455394,57405.456314,optical
2068,1.344e+15,,1.5395e-10,6.0054e-12,57422.135845,57422.137973,uv
2069,1.138e+15,,1.7441e-10,5.7928e-12,56041.927002,56041.930159,uv
2070,1.344e+15,,1.9741e-10,7.7008e-12,56041.925625,56041.926922,uv
2071,1.344e+15,,2.2253e-10,7.3907e-12,55685.950498,55685.9543,uv
2072,1.344e+15,,1.8172e-10,6.0351e-12,55694.569005,55694.57365,uv
2073,1.477e+15,,1.5694e-10,5.2124e-12,56041.165926,56041.169272,uv
2074,1.477e+15,,1.7691e-10,5.8753e-12,55694.564225,55694.56887,uv
2075,1.138e+15,,1.5332e-10,5.0919e-12,56041.172847,56041.175629,uv
2076,1.477e+15,,1.6283e-10,5.4081e-12,55698.1764,55698.180613,uv
2077,1.477e+15,,2.5104e-10,8.3375e-12,56064.154398,56064.158178,uv
2078,1.477e+15,,1.9043e-10,6.3247e-12,56041.924248,56041.927979,uv
2079,1.477e+15,,2.0126e-10,6.684e-12,56052.93941,56052.943075,uv
2080,1.344e+15,,1.8005e-10,5.9797e-12,56044.179375,56044.183359,uv
2081,1.138e+15,,1.5617e-10,5.1866e-12,56044.183495,56044.187421,uv
2082,1.477e+15,,1.7051e-10,5.6628e-12,56044.175278,56044.179262,uv
2083,1.477e+15,,2.1665e-10,7.1952e-12,55685.946574,55685.950376,uv
2084,1.138e+15,,2.1756e-10,7.2257e-12,56064.162199,56064.165895,uv
2085,1.477e+15,,1.7528e-10,5.8216e-12,55678.24228,55678.247677,uv
2086,1.138e+15,,2.4299e-10,8.0703e-12,55624.593877,55624.59852,uv
2087,1.344e+15,,2.8274e-10,9.3903e-12,55624.589063,55624.593742,uv
2088,1.344e+15,,2.8274e-10,9.3903e-12,55672.156424,55672.160909,uv
2089,1.344e+15,,1.9204e-10,6.3779e-12,55682.13875,55682.143196,uv
2090,1.344e+15,,2.6508e-10,8.804e-12,56076.787755,56076.791625,uv
2091,1.477e+15,,2.7024e-10,8.975e-12,55624.584248,55624.588927,uv
2092,1.477e+15,,2.4196e-10,8.0359e-12,56002.266042,56002.269639,uv
2093,1.344e+15,,1.6726e-10,5.555e-12,55698.180729,55698.184942,uv
2094,1.138e+15,,1.8603e-10,6.1785e-12,55678.253368,55678.258235,uv
2095,1.344e+15,,1.8853e-10,6.2615e-12,55678.247824,55678.253221,uv
2096,1.477e+15,,2.1665e-10,7.1952e-12,56004.070266,56004.074182,uv
2097,1.344e+15,,2.2458e-10,7.4589e-12,56004.074306,56004.078222,uv
2098,1.138e+15,,1.7603e-10,5.8464e-12,55682.14331,55682.14783,uv
2099,1.138e+15,,1.9301e-10,6.4104e-12,56004.078345,56004.081876,uv
2100,1.344e+15,,1.7195e-10,5.7106e-12,56041.169387,56041.172734,uv
2101,1.138e+15,,1.6203e-10,5.3812e-12,55694.573785,55694.578385,uv
2102,1.344e+15,,2.1448e-10,7.1233e-12,56033.148634,56033.15271,uv
2103,1.138e+15,,1.8603e-10,6.1785e-12,56033.152824,56033.156857,uv
2104,1.477e+15,,2.0881e-10,6.9348e-12,56033.144421,56033.148497,uv
2105,1.138e+15,,2.4751e-10,8.2203e-12,55670.224641,55670.229078,uv
2106,1.344e+15,,2.1847e-10,7.2558e-12,56037.291794,56037.295835,uv
2107,1.138e+15,,1.9301e-10,6.4104e-12,56037.295961,56037.299916,uv
2108,1.138e+15,,2.2781e-10,7.5663e-12,56076.791736,56076.795064,uv
2109,1.477e+15,,1.8187e-10,6.04e-12,57453.311146,57453.314378,uv
2110,1.477e+15,,1.802e-10,5.9846e-12,56056.203252,56056.206929,uv
2111,1.477e+15,,1.9219e-10,6.3832e-12,54974.159479,54974.17064,uv
2112,1.477e+15,,2.5807e-10,8.5711e-12,56076.78375,56076.78762,uv
2113,1.138e+15,,2.0026e-10,6.651e-12,55685.954421,55685.958252,uv
2114,1.344e+15,,1.8681e-10,6.2041e-12,56056.207049,56056.210726,uv
2115,1.477e+15,,1.3669e-10,4.5399e-12,55947.131748,55947.135584,uv
2116,1.477e+15,,2.5807e-10,8.5711e-12,55659.243403,55659.248037,uv
2117,1.138e+15,,1.6054e-10,5.332e-12,56056.210845,56056.214511,uv
2118,1.477e+15,,2.7024e-10,8.975e-12,55670.215382,55670.219879,uv
2119,1.477e+15,,1.8524e-10,6.1522e-12,55682.134132,55682.138618,uv
2120,1.477e+15,,2.0126e-10,6.684e-12,54974.360208,54974.370554,uv
2121,1.344e+15,,2.6265e-10,8.7233e-12,55659.248171,55659.252805,uv
2122,1.344e+15,,2.5315e-10,8.4078e-12,56064.158299,56064.162078,uv
2123,1.477e+15,,3.279e-10,1.089e-11,56291.380741,56291.385374,uv
2124,1.344e+15,,2.0863e-10,6.9291e-12,56052.943194,56052.94686,uv
2125,1.138e+15,,1.4507e-10,4.8182e-12,55698.185081,55698.188815,uv
2126,1.138e+15,,1.7766e-10,5.9005e-12,56052.946979,56052.950614,uv
2127,1.477e+15,,2.1465e-10,7.1292e-12,56037.287627,56037.291669,uv
2128,1.138e+15,,2.2993e-10,7.6363e-12,55659.25294,55659.25755,uv
2129,1.138e+15,,2.9484e-10,9.7923e-12,56291.390278,56291.395031,uv
2130,1.344e+15,,3.5268e-10,1.1713e-11,56291.385509,56291.390143,uv
2131,1.477e+15,,2.7526e-10,9.1419e-12,55672.151794,55672.15628,uv
2132,1.138e+15,,2.498e-10,8.2963e-12,55672.161042,55672.165191,uv
2133,1.138e+15,,1.8097e-10,6.0102e-12,57404.14169,57404.145734,uv
2134,1.477e+15,,1.674e-10,5.5596e-12,57387.764722,57387.768319,uv
2135,1.138e+15,,2.64e-10,8.7677e-12,56302.688426,56302.701915,uv
2136,1.138e+15,,1.5191e-10,5.0453e-12,57387.772153,57387.775609,uv
2137,1.138e+15,,1.3855e-10,9.7125e-12,57386.50787,57386.51171,uv
2138,1.138e+15,,1.8097e-10,6.0102e-12,56021.919433,56021.922841,uv
2139,1.344e+15,,1.784e-10,5.9249e-12,57387.768438,57387.772035,uv
2140,1.477e+15,,1.6586e-10,1.1628e-11,57386.500359,57386.504001,uv
2141,1.344e+15,,2.3954e-10,7.9557e-12,55627.147292,55627.150866,uv
2142,1.344e+15,,2.5787e-10,8.564e-12,56307.423438,56307.436134,uv
2143,1.477e+15,,2.8823e-10,9.5728e-12,56302.959421,56302.962039,uv
